"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"47","56.770270270270274","82.42857142857143","123058","529","16","6","7","3","48.14754098360656","54.21621621621622","83.6923076923077","123058","486","16","6","7","3","42.84444444444444","58.148648648648646","82.89655172413794","123037.5","548","16","6","7","3"
,"49.089285714285715","57.054054054054056","82.83333333333333","123071.5","529","16","6","7","3","49.34920634920635","54.391891891891895","84.27272727272727","123071.5","486","16","6","7","3","44.680851063829785","58.54054054054054","83.66666666666667","123051","548","16","6","7","3"
,"49.089285714285715","57.2972972972973","83.83333333333333","123085","529","16","6","7","3","49.9375","54.54054054054054","85","123085","486","16","6","7","3","44.680851063829785","58.9054054054054","84.66666666666667","123064.5","548","16","6","7","3"
,"49.50877192982456","57.54054054054054","85.47058823529412","123098.5","529","16","6","7","3","49.9375","54.67567567567568","86","123098.5","486","16","6","7","3","45.583333333333336","59.270270270270274","85.53846153846153","123078","548","16","6","7","3"
,"50.189655172413794","57.770270270270274","86.25","123112","534","16","6","7","3","51.121212121212125","54.810810810810814","86.25","123112","486","16","6","7","3","46.46938775510204","59.62162162162162","86.4","123091.5","554","16","6","7","3"
,"50.189655172413794","57.986486486486484","87.25","123125.5","534","16","6","7","3","51.121212121212125","54.91891891891892","87.25","123125.5","486","16","6","7","3","46.46938775510204","59.95945945945946","87.4","123105","558","16","6","7","3"
,"50.3728813559322","58.2027027027027","90","123139","534","16","6","7","3","51.121212121212125","55.027027027027025","88.25","123139","486","16","6","7","3","46.46938775510204","60.2972972972973","88.4","123118.5","558","16","6","7","3"
,"50.3728813559322","58.4054054054054","91","123152.5","536","16","6","7","3","51.121212121212125","55.13513513513514","89.25","123152.5","486","16","6","7","3","46.46938775510204","60.63513513513514","89.4","123132","560","16","6","7","3"
,"50.3728813559322","58.608108108108105","92","123166","536","16","6","7","3","51.121212121212125","55.24324324324324","90.25","123166","486","16","6","7","3","46.46938775510204","60.972972972972975","90.4","123145.5","560","16","6","7","3"
,"51.80327868852459","58.810810810810814","92.6923076923077","123179.5","536","16","6","7","3","51.121212121212125","55.351351351351354","91.25","123179.5","486","16","6","7","3","47.42","61.310810810810814","91.25","123159","560","16","6","7","3"
