"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"86.16666666666667","91.43243243243244","282","106358","753","12","0","7","5","77.93243243243244","77.93243243243244","272","100629.5","427","12","2","7","3","70.66666666666667","76.14864864864865","274.5","100629.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100629.5","441","12","2","7","3","91.81944444444444","96.93243243243244","282","100635","548","12","2","7","3"
,"86.16666666666667","91.45945945945945","283","106365","753","12","0","7","5","77.93243243243244","77.93243243243244","272","100639","427","12","2","7","3","70.66666666666667","76.17567567567568","275.5","100639","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100639","441","12","2","7","3","91.81944444444444","96.95945945945945","283","100644.5","548","12","2","7","3"
,"86.16666666666667","91.48648648648648","284","106372","753","12","0","7","5","77.93243243243244","77.93243243243244","272","100648.5","427","12","2","7","3","70.66666666666667","76.20270270270271","276.5","100648.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100648.5","441","12","2","7","3","91.81944444444444","96.98648648648648","284","100654","548","12","2","7","3"
,"86.16666666666667","91.51351351351352","285","106379","753","12","0","7","5","77.93243243243244","77.93243243243244","272","100658","427","12","2","7","3","70.66666666666667","76.22972972972973","277.5","100658","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100658","441","12","2","7","3","91.81944444444444","97.01351351351352","285","100663.5","548","12","2","7","3"
,"86.16666666666667","91.54054054054055","286","106386","753","12","0","7","5","77.93243243243244","77.93243243243244","272","100667.5","427","12","2","7","3","70.66666666666667","76.25675675675676","278.5","100667.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100667.5","441","12","2","7","3","91.81944444444444","97.04054054054055","286","100673","548","12","2","7","3"
,"86.16666666666667","91.56756756756756","287","106393","753","12","0","7","5","77.93243243243244","77.93243243243244","272","100677","427","12","2","7","3","70.66666666666667","76.28378378378379","279.5","100677","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100677","441","12","2","7","3","91.81944444444444","97.06756756756756","287","100682.5","548","12","2","7","3"
,"86.16666666666667","91.5945945945946","288","106401.5","766","12","0","7","5","77.93243243243244","77.93243243243244","272","100686.5","427","12","2","7","3","70.66666666666667","76.3108108108108","280.5","100686.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100686.5","441","12","2","7","3","91.81944444444444","97.0945945945946","288","100692","548","12","2","7","3"
,"86.16666666666667","91.62162162162163","289","106410","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100696","427","12","2","7","3","70.66666666666667","76.33783783783784","281.5","100696","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100696","441","12","2","7","3","91.81944444444444","97.12162162162163","289","100701.5","548","12","2","7","3"
,"86.16666666666667","91.64864864864865","290","106418.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100705.5","427","12","2","7","3","70.66666666666667","76.36486486486487","282.5","100705.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100705.5","441","12","2","7","3","91.81944444444444","97.14864864864865","290","100711","548","12","2","7","3"
,"86.16666666666667","91.67567567567568","291","106427","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100715","427","12","2","7","3","70.66666666666667","76.39189189189189","283.5","100715","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100715","441","12","2","7","3","91.81944444444444","97.17567567567568","291","100720.5","548","12","2","7","3"
,"86.16666666666667","91.70270270270271","292","106435.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100724.5","427","12","2","7","3","70.66666666666667","76.41891891891892","284.5","100724.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100724.5","441","12","2","7","3","91.81944444444444","97.20270270270271","292","100730","548","12","2","7","3"
,"86.16666666666667","91.72972972972973","293","106444","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100734","427","12","2","7","3","70.66666666666667","76.44594594594595","285.5","100734","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100734","441","12","2","7","3","91.81944444444444","97.22972972972973","293","100739.5","548","12","2","7","3"
,"86.16666666666667","91.75675675675676","294","106452.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100743.5","427","12","2","7","3","70.66666666666667","76.47297297297297","286.5","100743.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100743.5","441","12","2","7","3","91.81944444444444","97.25675675675676","294","100749","548","12","2","7","3"
,"86.16666666666667","91.78378378378379","295","106461","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100753","427","12","2","7","3","70.66666666666667","76.5","287.5","100753","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100753","441","12","2","7","3","91.81944444444444","97.28378378378379","295","100758.5","548","12","2","7","3"
,"86.16666666666667","91.8108108108108","296","106469.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100762.5","427","12","2","7","3","70.66666666666667","76.52702702702703","288.5","100762.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100762.5","441","12","2","7","3","91.81944444444444","97.3108108108108","296","100768","548","12","2","7","3"
,"86.16666666666667","91.83783783783784","297","106478","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100772","427","12","2","7","3","70.66666666666667","76.55405405405405","289.5","100772","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100772","441","12","2","7","3","91.81944444444444","97.33783783783784","297","100777.5","548","12","2","7","3"
,"86.16666666666667","91.86486486486487","298","106486.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100781.5","427","12","2","7","3","70.66666666666667","76.58108108108108","290.5","100781.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100781.5","441","12","2","7","3","91.81944444444444","97.36486486486487","298","100787","548","12","2","7","3"
,"86.16666666666667","91.89189189189189","299","106495","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100791","427","12","2","7","3","70.66666666666667","76.60810810810811","291.5","100791","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100791","441","12","2","7","3","91.81944444444444","97.39189189189189","299","100796.5","548","12","2","7","3"
,"86.16666666666667","91.91891891891892","300","106503.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100800.5","427","12","2","7","3","70.66666666666667","76.63513513513513","292.5","100800.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100800.5","441","12","2","7","3","91.81944444444444","97.41891891891892","300","100806","548","12","2","7","3"
,"86.16666666666667","91.94594594594595","301","106512","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100810","427","12","2","7","3","70.66666666666667","76.66216216216216","293.5","100810","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100810","441","12","2","7","3","91.81944444444444","97.44594594594595","301","100815.5","548","12","2","7","3"
,"86.16666666666667","91.97297297297297","302","106520.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100819.5","427","12","2","7","3","70.66666666666667","76.6891891891892","294.5","100819.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100819.5","441","12","2","7","3","91.81944444444444","97.47297297297297","302","100825","548","12","2","7","3"
,"86.16666666666667","92","303","106529","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100829","427","12","2","7","3","70.66666666666667","76.71621621621621","295.5","100829","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100829","441","12","2","7","3","91.81944444444444","97.5","303","100834.5","548","12","2","7","3"
,"86.16666666666667","92.02702702702703","304","106537.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100838.5","427","12","2","7","3","73.64383561643835","76.74324324324324","304","100838.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100838.5","441","12","2","7","3","91.81944444444444","97.52702702702703","304","100844","548","12","2","7","3"
,"86.16666666666667","92.05405405405405","305","106546","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100848","427","12","2","7","3","73.64383561643835","76.75675675675676","305","100848","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100848","441","12","2","7","3","91.81944444444444","97.55405405405405","305","100853.5","548","12","2","7","3"
,"86.16666666666667","92.08108108108108","306","106554.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100857.5","427","12","2","7","3","73.64383561643835","76.77027027027027","306","100857.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100857.5","441","12","2","7","3","91.81944444444444","97.58108108108108","306","100863","548","12","2","7","3"
,"86.16666666666667","92.10810810810811","307","106563","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100867","427","12","2","7","3","73.64383561643835","76.78378378378379","307","100867","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100867","441","12","2","7","3","91.81944444444444","97.60810810810811","307","100872.5","548","12","2","7","3"
,"86.16666666666667","92.13513513513513","308","106571.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100876.5","427","12","2","7","3","73.64383561643835","76.79729729729729","308","100876.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100876.5","441","12","2","7","3","91.81944444444444","97.63513513513513","308","100882","548","12","2","7","3"
,"86.16666666666667","92.16216216216216","309","106580","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100886","427","12","2","7","3","73.64383561643835","76.8108108108108","309","100886","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100886","441","12","2","7","3","91.81944444444444","97.66216216216216","309","100891.5","548","12","2","7","3"
,"86.16666666666667","92.1891891891892","310","106588.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100895.5","427","12","2","7","3","73.64383561643835","76.82432432432432","310","100895.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100895.5","441","12","2","7","3","91.81944444444444","97.6891891891892","310","100901","548","12","2","7","3"
,"86.16666666666667","92.21621621621621","311","106597","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100905","427","12","2","7","3","73.64383561643835","76.83783783783784","311","100905","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100905","441","12","2","7","3","91.81944444444444","97.71621621621621","311","100910.5","548","12","2","7","3"
,"86.16666666666667","92.24324324324324","312","106605.5","766","12","1","7","4","77.93243243243244","77.93243243243244","272","100914.5","427","12","2","7","3","73.64383561643835","76.85135135135135","312","100914.5","392","12","2","7","3","78.91891891891892","78.91891891891892","233","100914.5","441","12","2","7","3","91.81944444444444","97.74324324324324","312","100920","548","12","2","7","3"
